gene	0 somites	05 somites	10 somites	15 somites	20 somites	30 somites	larval-2dpf	larval-3dpf	larval-5dpf	larval-10dpf
mgst2	277.2074892	1333.017463	827.1061508	645.2439598	3407.089008	2369.240092	1606.683538	873.6582501	2518.102335	1054.978805
micu3b	3.569282234	29.96256475	31.19171651	76.95568319	63.76396946	325.138746	908.174063	4780.571283	952.9964615	1737.099926
mid1ip1l	152.2682549	1360.213922	830.1967148	945.4778497	1207.203091	1302.074229	1758.505385	7469.800391	18687.04925	31542.02775
mid2	5.853137109	25.97944246	22.61100083	52.13447347	40.16195638	118.7811389	636.9640397	561.1370204	1110.830589	422.0218299
mif	644.3682606	5829.056884	1438.147123	5062.156668	3732.94847	7753.504322	15008.29735	22032.96854	21623.52364	7896.576458
mlip	0.680022277	1.794281391	2.437580713	2.769406546	7.39978386	52.04732109	389.0491967	250.3657463	3192.298363	3897.294318
mlsl	2.592539064	0.843950161	7.159399371	6.232009582	36.35132379	5.50171552	21.61639553	52.67508149	270.9121036	69.31358341
mmgt1	1322.866736	11732.68996	5061.659607	6554.885567	5055.596409	9488.723322	7483.605178	18986.85222	9721.655909	16004.22419
mmp17b	24.93681545	144.3779538	29.56297847	48.10054037	78.19784056	748.847583	1178.256648	1480.926065	1378.805133	1967.616461
mospd1	163.7213534	1173.780447	449.6788718	829.5681178	976.4620764	2134.122721	2847.816297	8725.422119	4486.648097	4109.651604
mpc1	1219.395365	11381.52492	4882.322335	9380.913914	8484.207628	17659.41833	17705.36407	35051.00183	29467.51211	24299.03259
mrnip	139.4170886	950.1548103	464.0379786	587.1827699	544.1018205	641.3138024	724.0092019	306.0137278	521.8155515	190.835151
mrpl11	518.2403385	4244.404163	2594.139643	5781.525823	4635.355801	14782.15534	9177.863398	12782.12396	15544.26078	8385.589234
mrpl18	888.9851228	6398.063553	2807.585762	5216.091079	3911.9167	10230.24814	5665.517908	7969.959398	8577.178107	5293.38592
msnb	0	0.474045106	0.211389683	0.484674371	0	65.36770172	574.4917809	206.8374784	760.1203625	367.2372344
msx2a	0.625750486	6.902964257	12.91703917	15.30498611	42.32823541	107.2889883	372.291188	296.1292211	610.8451494	192.1997873
mtmr7a	11.20612728	19.09699506	22.63012161	27.21530805	87.46316874	78.93733419	262.5095311	1036.950607	549.8876993	366.066103
mtnr1ab	0.129515228	0.44254613	1.11736745	3.266504697	2.509857255	7.397610607	186.5768065	534.901168	461.1753348	405.782717
mtnr1al	0	0.155702599	0	0.30222436	0.617057113	2.356789616	0	21.00861408	0	6.140523815
mtus1a	7.230458614	51.43690763	103.2453582	267.9411079	178.8476363	188.6080898	499.640837	823.627395	1826.849503	3289.033671
mxd3	303.5717142	2946.244714	1076.703741	1727.182116	2697.811002	6098.958834	8505.941263	16473.78409	3249.530521	1315.476937
myot	0.199908047	0.62843096	1.209004698	16.62324091	3.669477124	505.0717375	507.2211973	77.56222995	478.394853	121.8543263
n4bp3	0.401177199	19.32627411	16.51748406	35.83676342	122.5951056	154.2886349	185.5151529	198.1086394	271.7319067	224.1299709
naa15a	1132.958208	8002.756658	3476.887384	6118.390575	4854.364334	10448.62431	7835.584218	8224.710857	13240.83474	9255.76048
nanos1	40.46124958	539.0712072	1142.002688	2619.886832	2498.896325	4750.390704	11800.83038	26830.79842	25012.92006	15746.52782
ndfip1	161.9424133	1828.022973	1050.399803	1451.093802	1111.509953	2560.073529	7982.912222	20822.33738	20623.61141	23186.75782
ndst1a	4.745265729	34.82639166	44.97287862	77.0574085	103.7944426	396.548123	747.8526547	836.3291325	743.0943679	353.0867307
ndufa1	1715.800398	6615.205392	7672.065918	11751.24081	12111.53106	22651.33831	22871.69927	52087.24576	26261.0995	35160.59726
ndufs8b	3.58018896	19.74196578	4.764792986	6.247154374	5.65315188	12.3601375	9.177507329	505.0481623	146.5769117	445.9676995
neil3	147.9568069	983.2500561	276.7766149	383.7165455	613.7093725	1227.731773	1282.347274	768.1923344	586.7478474	116.6914087
nek12	1.900368039	41.86643724	41.6739159	65.4480981	69.26443721	133.3888705	115.4580141	405.6639128	269.168239	116.1175334
neurl1b	8.007277053	17.3575871	47.39727421	121.3152862	81.72044588	321.0211388	1052.723541	1841.382683	2670.054161	1450.201611
neurog1	139.5363875	2719.408739	727.2469507	1078.720236	731.3640563	2151.415209	3604.98341	4581.760943	801.4924885	771.7016754
nexmifb	2.417938374	40.52491328	104.685924	279.4664434	307.6152503	799.4910512	1089.641302	5035.739835	1514.066079	1667.212855
nfkb1	11.29547716	56.36356527	49.08687995	80.7821475	80.18622751	162.3884792	296.1326487	330.5074294	566.0353324	309.164559
nipsnap3a	41.73200734	105.0875049	13.36806412	58.9776646	46.04147746	407.3819947	1056.294942	1488.757857	5229.81696	1721.262409
nitr13	0	0.112057373	1.229645127	0.665051111	0.440667307	1.410321025	0	8.332402584	19.99914346	47.12405232
nkap	1660.489406	11854.23356	4680.533716	7601.076746	5880.089375	12864.72301	12747.87967	22755.64157	18770.49911	23655.17049
nkrf	891.2916333	4947.690788	2558.774979	3437.885991	2883.076633	5769.38153	5024.329274	8647.29981	5746.069599	7884.265921
nkx1.2lb	2.95535615	2.938646459	9.099351875	9.905602513	9.236576033	217.7421051	233.0380196	332.676412	23.26784949	177.8634085
nkx2.5	0.205006251	82.27372296	161.0999378	348.1752959	260.994689	302.0987766	123.6198009	271.6548942	126.9468688	156.4609268
nlgn3a	0.237225295	6.567123645	28.72028532	44.05331649	101.4678757	212.3349393	707.8267096	5311.147163	1710.938213	2516.104924
nme5	18.76008612	168.6688581	98.61563188	244.7356481	165.5343056	344.1301957	633.1797572	519.6661405	672.5117315	464.834141
noa1	294.1853657	1324.942523	685.1268908	1067.249182	901.9679147	1018.755749	703.0661665	1376.38516	1165.984032	1947.148536
nocta	8.747920054	29.96110656	60.6781626	94.99558662	164.1989959	127.8231639	976.8948621	5099.881217	7178.453204	9242.63824
nox1	14.12096836	22.2751758	104.5023377	13.70886956	26.01465332	18.182294	46.9479649	161.7942455	751.735265	382.711556
npas4a	0	0.175011815	0.243664726	0	0	0.770618804	6.027028528	2554.94832	352.1862122	2731.099929
npm1b	1693.891434	8098.531394	4596.579069	6040.019035	6161.619817	10952.43516	9854.952055	16304.82982	7365.187821	4040.58165
npy7r	0	0	0	0	0	0.557196188	0	6.833234992	0	0
nr3c1	272.6934755	1012.600785	827.2921423	1134.539229	1178.89983	3737.478101	8382.440311	20645.67409	19269.88926	13666.95828
nrg2b	10.8895993	13.38652869	27.4181531	16.8046724	59.67721839	180.2095462	226.1875902	1552.69486	408.8390773	661.0107209
nrxn1b	22.73533587	13.83350071	17.66844249	8.572284199	75.34890823	32.93449138	93.62509175	762.4834466	530.8278883	663.8022807
nsd1a	1054.899286	4385.081938	2924.958059	3664.112946	3187.852252	5530.163434	10189.97945	19153.62589	12413.99538	8069.853978
nsdhl	6.138847491	34.32015665	70.77405846	283.6213925	209.0113762	203.2189855	854.8581625	493.5114313	2022.581958	458.5260746
nudcd2	653.1030162	5778.525276	2146.931948	3435.271493	3180.88439	6694.145241	4832.664598	5090.081344	3587.615443	1877.611866
nudt22	83.9940886	677.830144	284.7008524	489.2031478	384.3416059	862.1877506	1032.766034	1384.851339	1712.634278	1040.507054
nup62l	1042.781219	7488.767705	2894.383504	5220.918296	3995.714847	6806.385623	4731.401291	5361.431667	7763.954043	6987.960641
nvl	562.4972937	2965.40594	1721.026411	2389.991974	1934.465636	3358.789042	2119.185393	2793.867462	4230.291412	2828.709138
nxt2	466.0202622	2824.039325	1310.644238	1710.929758	1980.592188	2109.100325	2435.326431	3977.041876	2826.023598	2703.838428
ocrl	149.7533539	989.7999714	615.0870916	895.0531134	747.6642068	1409.34792	3108.412036	4784.777383	4996.532444	2685.861367
ogt.1	296.421468	1384.337927	1154.772178	1612.02206	1506.873114	1498.713647	3948.681874	6145.515187	3798.083804	3968.678818
ogt.1-1	718.0677108	2541.379196	2138.945521	2899.038572	2949.12933	4277.213703	7878.11142	21378.57325	11176.36058	18737.64575
olig3	218.7628142	586.884518	366.8604946	557.5962461	1247.403556	1910.5789	1671.335527	1388.421938	375.3016474	364.635431
p2rx3a	3.533841824	43.74676391	245.4112165	498.8538277	224.5129965	666.4627716	54.10744256	225.4216292	407.2538082	416.8823563
p2ry10	0	0	0	0	0	37.08801878	2.480158859	49.37678041	309.5999182	490.1994075
pcdh10b	385.7217137	2241.802352	1391.138792	2134.600762	1017.407903	2380.076909	4522.274838	14544.37192	5082.837192	5740.949492
pcdh11	1.763801601	7.944337145	13.10411593	44.93329605	101.0525394	185.8032538	680.1071996	8228.72899	2273.076806	4191.395344
pcdh11-1	9.482791861	42.25363114	80.95200623	134.0084625	147.996649	193.0217471	1163.990668	8361.8222	2515.113655	4682.194983
pcdh12	19.09670142	234.2186469	285.1587228	571.7581036	220.0459294	429.9164865	1198.754509	653.6108113	1122.012047	429.6985495
pcdh18b	661.7757053	2240.308679	1320.713216	1243.139767	2377.874949	4116.930203	20745.93485	30442.63154	17964.42846	8095.661796
pcdh19	3675.646449	10575.92823	8004.073468	8528.79851	8758.795943	10835.47557	10530.87832	30606.73871	9149.335895	10499.10463
pcdh1b	262.8421257	883.2845544	787.9133086	851.1766951	758.1355768	1153.014878	3985.494647	7399.000498	6002.684133	4127.585863
pcdh20	4.06083993	10.58069912	43.90957418	21.30416862	123.5630982	35.9286253	448.2614847	423.1165257	2341.225416	601.0507016
pcgf1	297.2942314	1513.960651	530.7018406	750.4812464	781.9951836	1192.477643	1350.832552	1935.457137	1680.303819	1882.36118
pcsk2	0	1.150994442	3.049075444	3.592176676	3.380472799	75.89391805	140.0651605	1101.998352	388.6321755	666.5234064
pde6a	8.402993186	21.48707919	18.80635733	29.55219782	25.17799888	31.01629802	69.28028583	1513.699577	876.6536313	3951.388045
pdgfc	6.772618719	23.5387162	13.13329199	46.26312881	75.63504356	271.5285045	1940.523639	1347.432263	2386.950517	600.4737262
pdgfrb	36.11539155	400.9601362	298.5204378	316.6361349	237.0429938	620.1876363	3386.343785	14135.95017	14689.93883	9114.44587
pdgfrl	1.02651552	33.13508197	21.02911449	56.90345294	35.30468229	711.3103468	16890.88899	23522.61676	18107.19929	4002.705089
pdlim3b	0.571637008	1.272815814	4.528459118	13.96345684	7.438646695	100.6171642	263.6170396	305.4480167	429.8232296	523.7168475
pdlim7	7.083439143	104.237248	108.1551479	237.2759401	190.4206863	447.2382017	954.9976859	720.5446531	1346.988114	1059.541788
pdzd11	351.5237202	2722.343402	1357.729413	1726.003615	1564.412573	3507.98174	5042.521581	12187.59621	4085.94234	3512.600973
perp	911.480182	4885.930048	4065.919776	3632.955962	4443.757489	4675.947238	15932.06804	12293.28619	34186.45716	12273.3507
pfdn6	2143.719618	14761.93088	6688.089292	11828.76868	7407.382171	15824.48602	8518.048076	15564.82625	12590.32831	8255.291078
phf6	823.7252696	6303.950773	2417.671388	3174.42182	2708.868633	5289.502323	3155.787484	5325.938122	4943.258321	4142.819528
phox2bb	4.468586097	44.48450619	249.3333754	416.9686303	584.8996271	2357.811026	3531.670163	5177.288063	1138.661204	821.8514752
pimr111	1.078255917	5.20562897	12.7176893	4.503459958	7.001119981	3.731471511	0.865800842	24.85773066	6.124564534	10.95016859
pimr117	0	0	0.495917649	0	0	0	0	0	0	0
pimr118	0	0	0	0.456287652	0	0	0	0	0	0
pimr119	0.16901314	0	0.508910578	0	0	0	0	0	0	0
pimr120	0	0	0	0	0	0	0	0	0	0
pimr192	0	0.822043403	0.17925001	0	0	0	0	0	0	0
pimr193	0.793720389	1.299145134	3.174047366	0.322459142	2.911303718	2.157277341	1.530577156	0	0	2.185216668
pimr194	0	0.511692747	0.135976707	0	0.918676153	0.521240605	2.368545724	2.642878483	3.644957897	1.369863097
pimr195	0	0.628009144	0.400689526	0.702698801	0.670571505	0.366555433	0	0	1.852881319	0
pimr212	0.738732615	1.599088971	5.114524292	3.022044216	1.368342395	1.373717509	0.96655703	5.985447041	7.990328094	18.44112895
pimr56	0	0.316906967	0	0	0.232845131	0	0	0	0	0
pimr57	0.265688926	0	0	0	0.583618652	0	0	0	0.839278309	0
pin4	1430.526281	8828.815889	5180.617867	9560.710976	6924.207532	14109.30435	9207.68317	12625.44389	10027.27399	5354.006765
pitx2	211.0037965	1331.31117	1140.601189	2071.647017	1465.640693	3015.534087	10639.01138	11886.67407	7563.246343	3446.927057
pld7	336.5093838	2262.575605	1345.902136	1580.770974	1299.481391	1839.34366	4313.540753	3338.390309	5066.173667	1491.245244
plek	0	0.253903794	0.129829651	0.63650316	1.824419576	308.5083952	461.4158879	264.8190925	1090.045611	957.420984
plp1a	11.67936388	169.4157652	1162.059511	1522.457277	5209.120816	7922.481531	8111.5198	3594.220435	1736.174362	3094.048909
plpp4	0	2.504099129	5.073844328	2.145341967	0.773189036	0.80651203	5.447280142	55.79069593	13.70141133	18.71009544
pls3	129.3160555	1082.121443	1386.505148	3509.08549	3324.794035	7899.759497	23934.56655	13438.33003	24425.64187	6299.509469
pno1	3216.924185	21259.45666	12659.28982	19135.66417	11258.66671	28338.08996	15323.84102	29307.54361	50909.11177	74512.21037
pole2	298.0446178	1509.112423	791.6533516	1117.09113	1302.205112	1854.326472	1288.091687	754.3847909	1401.204279	169.4629861
polh	84.45086638	473.2520535	261.0472684	440.7584007	611.6905488	871.6430468	1169.687459	1199.740719	939.5082195	1419.973686
polr1a	1120.432752	6395.503164	2967.547443	4474.308513	3458.483936	5521.487256	2900.601745	3244.22998	10611.9221	7416.428518
polr1d	1803.359796	10880.16237	5314.692008	6271.499089	4864.740448	6815.754757	2734.668504	4930.118486	6233.058785	6409.460106
polr2b	1444.680487	7726.99905	2721.950129	4462.110077	4705.749134	6738.23856	7569.839933	8640.252668	6519.799338	3517.204387
polr2gl	978.0685352	4376.029609	1890.936088	1843.059131	2401.615676	2486.697743	1954.738199	4668.251983	1717.023814	1661.592418
ppargc1b	62.39852941	469.8427523	530.2735841	1108.126429	1607.215316	4327.487875	3506.006225	10466.16056	26497.14662	24721.84389
ppid	1380.617204	9459.400964	5209.531406	10554.80683	8613.28609	18120.49098	13576.31521	14359.46043	12226.79993	5243.788505
ppp1r21	20.46549168	114.9162932	88.60527721	111.7497534	111.7600762	257.0989752	432.1448096	562.1871329	661.2100889	627.6147659
ppp2ca	25.14206909	134.3248802	144.3434088	191.6522484	223.1460555	448.5424634	1339.467832	2895.335889	1510.500891	2269.412139
ppp2r2ca-1	15.48412519	61.40683967	72.08160398	76.62557497	52.3217897	185.2699184	384.3259488	4101.212889	295.0974977	794.6216343
ppp2r2cb	3.271123455	2.259298897	2.214590596	5.274776171	24.59571281	61.4192452	82.67965888	781.809844	189.8229247	534.7840273
ppp3cb	2.706142542	14.81729164	13.30392542	21.40258817	31.55145752	220.7549783	447.2009465	5025.258774	523.0274272	2297.216807
ppp3r1a	288.3537478	2500.509731	1239.614249	2154.991672	1220.481221	3132.115816	6761.093052	14367.32023	7017.598585	6553.404693
ppp4r3b	1154.081262	5878.453755	2341.873198	3181.570521	3259.9581	4990.375489	6013.253608	7578.811265	5234.703283	4016.83416
prelid1a	817.8521767	6156.760635	2458.286982	3905.316898	3318.516951	8845.497075	7722.404559	13589.48037	12925.62013	14103.33121
prokr1b	0	0.275999129	0	0	0	0.123271117	0	29.09938408	1.836092767	16.10499988
prom1a	7.470431979	28.30140983	50.72571927	65.96223208	89.60789372	140.3956782	1386.362389	2768.470909	3114.061914	4832.603987
prpf19	3004.966724	17776.95714	9072.351747	11770.43043	8503.220528	13426.72849	9012.301618	10774.98668	8159.838998	6879.821282
prps1b	744.1461076	3687.80917	1593.764253	2045.846714	2317.555574	3335.787168	2791.379513	4816.586926	2889.69094	2689.795887
prss23	23.47819712	255.1702687	133.2944777	304.6023628	304.7773537	856.9593949	1988.634084	2810.5901	3991.978895	2044.633182
psd2	12.70411499	107.0148311	132.6178562	288.3733698	274.7073106	982.5894836	3298.665261	7670.408899	2859.779246	2081.623252
psmb1	3762.346208	26588.7701	15871.41589	31074.13332	23188.57167	41638.94981	37241.95642	46957.36434	36096.41768	13610.61291
psmd10	272.9001198	2277.283527	1620.509945	2168.921202	1880.27548	3399.359768	3266.23335	4061.443501	2726.8101	2266.130548
ptcd3	267.0034619	1751.552111	1019.294003	1946.694461	1732.781886	4346.181424	3053.043675	6123.750396	5089.386609	4038.083543
pttg1	475.4936683	4591.523503	1893.244455	3010.016489	1602.35057	2931.137932	2251.900533	1993.141865	1083.299151	273.844925
purab	262.3993301	2073.521713	1048.833576	1444.556791	1592.210913	2827.690138	6817.251172	21380.59002	12402.73442	23094.82743
qdpra	116.8883599	1093.611322	923.9818797	1434.710107	736.9939799	4730.762948	15397.28399	14052.04408	38138.74328	16257.93867
rab23	77.84681976	788.4320199	398.0997568	651.7269619	409.4358178	1027.817234	1119.119285	1443.676618	1209.396856	1023.486366
rab33a	49.59808439	341.470361	290.5758853	236.0314088	298.6215835	392.5925869	571.8252467	2385.675105	480.6265613	892.1531025
rab33ba	140.2178713	706.9960033	648.2037928	783.8818774	815.8299775	957.3794558	1968.463473	3608.514643	1953.709945	1624.632854
rab41	306.5654522	1833.107861	1266.533428	1644.538224	1528.441902	3041.573109	4562.533051	9289.344414	4961.497014	4501.154522
rab9b	5.536293826	17.55008032	36.72739603	41.99692599	60.62234004	89.16033579	118.9240894	433.2796713	251.7362681	206.0983163
rack1	26450.42785	137575.2724	83607.23089	175978.8627	162062.9669	379692.6837	423805.8954	514158.9837	787508.7897	563936.4346
rad9a	129.4798535	960.886415	360.6585788	529.8585756	616.4579459	947.0791075	630.3073158	789.6532958	581.0588062	292.5066175
ran	25821.74432	169658.6178	69841.14282	116462.1207	89792.15681	198492.9744	120387.7892	144928.8357	137851.341	106010.0444
rap2c	623.3328757	5172.454297	2124.004414	2936.619003	2479.1587	4626.633378	5422.159501	10743.11262	7299.153945	7207.942563
rapgef2	54.08047873	284.8237115	442.26195	782.5728566	945.2543339	2124.697844	6413.750094	16837.0549	9152.213963	9343.192628
rarres3	4.17728911	14.78267079	13.52132899	47.46568738	52.40104328	108.5480449	23.45391421	133.7607859	509.6929131	332.6451099
rarres3l	4.223945849	24.42179374	12.44210393	21.99860877	36.48968444	110.3188531	241.1633423	1879.878787	1391.831009	2540.400024
rbmx	3320.059743	26474.54057	7474.585981	12821.39208	9695.276327	13915.73558	12974.79747	18058.45462	14145.26881	10457.95533
reep2	188.4336858	906.4885274	700.9093013	566.568432	681.5126293	1282.143003	1204.764149	5798.880309	1259.109882	2322.573886
rell2	0.123342574	2.41842858	4.579133615	15.71194148	7.553897943	477.7222283	337.7160096	255.6227223	340.5600963	265.5844956
rest	380.0505248	2001.21373	1284.537455	1847.632452	1738.222937	3123.542621	4576.321117	5478.9303	6992.712516	6324.001212
rhogd	87.69201301	259.0475415	175.9477573	283.4282026	324.8771793	891.1360934	1269.744338	1334.18803	1877.351672	1982.995805
rlim	417.8379188	2557.988178	1042.606749	1366.508638	1365.81356	2407.447343	3400.466209	6121.730256	4442.372041	5009.916807
rmnd5b	412.4204969	2758.649087	1201.558857	1991.211633	1488.907676	2567.452378	3494.637542	6943.768885	5733.469301	3784.318753
rn7sk	10500.37143	5841.285505	20743.92959	40307.82585	83088.48182	44714.30995	80843.86802	70613.27675	85853.67263	66879.76674
rnaseh2c	754.3131926	5218.690903	2407.855639	2946.876077	2680.196675	4915.697847	2515.518341	3610.416707	3867.625037	1526.317045
